Province/Regency/City,
,[New Method] Life Expectancy at Birth (Year)
Pekalongan,73.41
Pemalang,72.87
Tegal,71.02
Brebes,68.41
Kota Magelang,76.62
Kota Surakarta,77.03
Kota Salatiga,76.87
Kota Semarang,77.21
Kota Pekalongan,74.15
Kota Tegal,74.18
D I YOGYAKARTA,74.71
Kulon Progo,75.03
Bantul,73.5
Gunung Kidul,73.76
Sleman,74.6
Kota Yogyakarta,74.3
JAWA TIMUR,70.74
Pacitan,71.18
Ponorogo,72.18
Trenggalek,73.03
Tulungagung,73.4
Blitar,72.89
Kediri,72.2
Malang,72.05
Lumajang,69.38
Jember,68.37
Banyuwangi,70.11
Bondowoso,65.89
Situbondo,68.41
Probolinggo,66.31
Pasuruan,69.86
Sidoarjo,73.67
Mojokerto,72.03
Jombang,71.77
Nganjuk,71.04
Madiun,70.55
Magetan,72.09
Ngawi,71.63
Bojonegoro,70.67
Tuban,70.67
Lamongan,71.77
Gresik,72.33
Bangkalan,69.77
Sampang,67.62
Pamekasan,66.95
Sumenep,70.56
Kota Kediri,73.65
Kota Blitar,73.09
Kota Malang,72.68
Kota Probolinggo,69.79
Kota Pasuruan,70.93
Kota Mojokerto,72.78
Kota Madiun,72.44
Kota Surabaya,73.87
Kota Batu,72.2
BANTEN,69.46
Pandeglang,63.77
Lebak,66.43
Tangerang,69.37
Serang,63.81
Kota Tangerang,71.34
Kota Cilegon,66.24
Kota Serang,67.36
Kota Tangerang Selatan,72.14
BALI,71.41
Jembrana,71.57
Tabanan,72.89
Badung,74.42
Gianyar,72.95
Klungkung,70.28
Bangli,69.69
Karangasem,69.66
Buleleng,70.97
Kota Denpasar,74.04
NUSA TENGGARA BARAT,65.48
Lombok Barat,65.44
Lombok Tengah,65.01
Lombok Timur,64.73
Sumbawa,66.3
Dompu,65.62
Bima,65.13
Sumbawa Barat,66.66
Lombok Utara,65.88
Kota Mataram,70.7
Kota Bima,69.35
NUSA TENGGARA TIMUR,66.04
Sumba Barat,66.15
Sumba Timur,64
Kupang,63.33
Timor Tengah Selatan,65.6
Timor Tengah Utara,66.14
Belu,63.21
Alor,60.35
Lembata,66.02
Flores Timur,64.36
Sikka,66.2
Ende,64.42
Ngada,67.34
Manggarai,65.66
Rote Ndao,63.13
Manggarai Barat,66.19
Sumba Tengah,67.73
Sumba Barat Daya,67.71
Nagekeo,66.31
Manggarai Timur,67.39
Sabu Raijua,58.69
Malaka,64.27
Kota Kupang,68.46
KALIMANTAN BARAT,69.9
Sambas,68.05
Bengkayang,73.01
Landak,72.1
Mempawah,70.3
Sanggau,70.67
Ketapang,70.52
Sintang,71.08
Kapuas Hulu,71.94
Sekadau,70.94
Melawi,72.39
Kayong Utara,67.39
Kubu Raya,69.77
Kota Pontianak,72.14
Kota Singkawang,71.08
KALIMANTAN TENGAH,69.57
Kotawaringin Barat,70.21
Kotawaringin Timur,69.6
Kapuas,68.49
Barito Selatan,66.63
Barito Utara,71.26
Sukamara,71.32
Lamandau,69.2
Seruyan,69.22
Katingan,65.4
Pulang Pisau,67.75
Gunung Mas,70.02
Barito Timur,67.84
Murung Raya,69.3
Kota Palangka Raya,73.05
KALIMANTAN SELATAN,67.92
Tanah Laut,68.76
Kotabaru,68.61
Banjar,66.17
Barito Kuala,65.14
Tapin,69.62
Hulu Sungai Selatan,65.38
Hulu Sungai Tengah,65.06
Hulu Sungai Utara,62.71
Tabalong,69.84
Tanah Bumbu,69.19
Balangan,67.07
Kota Banjarmasin,70.44
Kota Banjar Baru,71.43
KALIMANTAN TIMUR,73.68
Paser,72.02
Kutai Barat,72.28
Kutai Kartanegara,71.64
Kutai Timur,72.45
Berau,71.37
Penajam Paser Utara,70.8
Mahakam Ulu,71.19
Kota Balikpapan,73.96
Kota Samarinda,73.68
Kota Bontang,73.71
KALIMANTAN UTARA,72.43
Malinau,71.24
Bulungan,72.36
Tana Tidung,71.31
Nunukan,71.23
Kota Tarakan,73.69
SULAWESI UTARA,71.02
Bolaang Mongondow,68.51
Minahasa,70.4
Kepulauan Sangihe,69.26
Kepulauan Talaud,69.41
Minahasa Selatan,69.17
Minahasa Utara,70.82
Bolaang Mongondow Utara,66.91
Siau Tagulandang Biaro,69.72
Minahasa Tenggara,69.53
Bolaang Mongondow Selatan,64
Bolaang Mongondow Timur,67.27
Kota Manado,71.31
Kota Bitung,70.5
Kota Tomohon,71.07
Kota Kotamobagu,69.69
SULAWESI TENGAH,67.31
Banggai Kepulauan,64.44
Banggai,69.97
Morowali,68.06
Poso,70.13
Donggala,65.84
Toli-Toli,64.03
Buol,66.93
Parigi Moutong,63.18
Tojo Una-Una,64.01
Sigi,68.69
Banggai Laut,63.55
Morowali Utara,68.32
Kota Palu,69.93
SULAWESI SELATAN,69.82
Kepulauan Selayar,67.76
Bulukumba,66.84
Bantaeng,69.84
Jeneponto,65.57
Takalar,66.29
Gowa,69.92
Sinjai,66.54
Maros,68.58
Pangkajene dan Kepulauan,65.77
Barru,68.16
Bone,66.12
Soppeng,68.62
Wajo,66.38
Sidenreng Rappang,68.69
Pinrang,68.55
Enrekang,70.34
Luwu,69.52
Tana Toraja,72.48
Luwu Utara,67.5
Luwu Timur,69.71
Toraja Utara,72.87
Kota Makasar,71.49
Kota Parepare,70.64
Kota Palopo,70.25
SULAWESI TENGGARA,70.46
Buton,67.23
Muna,69.77
Konawe,69.48
Kolaka,69.97
Konawe Selatan,69.93
Bombana,67.72
Wakatobi,69.54
Kolaka Utara,69.62
Buton Utara,70.37
Konawe Utara,68.64
Kolaka Timur,71.58
Konawe Kepulauan,67.87
Muna Barat,69.78
Buton Tengah,67.17
Buton Selatan,67.17
Kota Kendari,72.98
Kota Baubau,70.47
GORONTALO,67.13
Boalemo,67.67
Gorontalo,66.66
Pohuwato,62.65
Bone Bolango,67.65
Gorontalo Utara,65.06
Kota Gorontalo,71.74
SULAWESI BARAT,64.31
Majene,60.64
Polewali Mandar,61.65
Mamasa,70.43
Mamuju,66.51
Mamuju Utara / Pasangkayu,65.13
Mamuju Tengah,67.36
MALUKU,65.35
Maluku Tenggara Barat / Kepulauan Tanimbar,62.93
Maluku Tenggara,64.45
Maluku Tengah,65.93
Buru,65.82
Kepulauan Aru,62.16
Seram Bagian Barat,60.72
Seram Bagian Timur,58.32
Maluku Barat Daya,61.37
Buru Selatan,65.6
Kota Ambon,69.74
Kota Tual,64.33
MALUKU UTARA,67.51
Halmahera Barat,65.45
Halmahera Tengah,62.6
Kepulauan Sula,62.5
Halmahera Selatan,65.11
Halmahera Utara,68.86
Halmahera Timur,67.67
Pulau Morotai,66.13
Pulau Taliabu,61.2
Kota Ternate,70.17
Kota Tidore Kepulauan,68.54
PAPUA BARAT,65.3
Fakfak,67.84
Kaimana,63.79
Teluk Wondama,58.96
Teluk Bintuni,59.48
Manokwari,67.84
Sorong Selatan,65.49
Sorong,65.39
Raja Ampat,64.16
Tambrauw,59.16
Maybrat,64.73
Manokwari Selatan,66.82
Pegunungan Arfak,66.61
Kota Sorong,69.36
PAPUA BARAT DAYA,-
Raja Ampat,-
Sorong,-
Sorong Selatan,-
Maybrat,-
Tambrauw,-
Kota Sorong,-
PAPUA,65.12
Merauke,66.53
Jayawijaya,58.48
Jayapura,66.4
Nabire,67.5
Kepulauan Yapen,68.69
Biak Numfor,67.86
Paniai,65.58
Puncak Jaya,64.29
Mimika,71.9
Boven Digoel,58.51
Mappi,64.16
Asmat,55.9
Yahukimo,65.19
Pegunungan Bintang,63.84
Tolikara,64.98
Sarmi,65.76
Keerom,66.13
Waropen,65.77
Supiori,65.29
Mamberamo Raya,56.74
Nduga,54.5
Lanny Jaya,65.63
Mamberamo Tengah,62.82
Yalimo,64.9
Puncak,65.1
Dogiyai,64.99
Intan Jaya,65.04
Deiyai,64.55
Kota Jayapura,69.99
PAPUA SELATAN,-
Merauke,-
Boven Digoel,-
Mappi,-
Asmat,-
PAPUA TENGAH,-
Mimika,-
Dogiyai,-
Deiyai,-
Nabire,-
Paniai,-
Intan Jaya,-
Puncak,-
Puncak Jaya,-
PAPUA PEGUNUNGAN,-
Nduga,-
Jayawijaya,-
Lanny Jaya,-
Tolikara,-
Mamberamo Tengah,-
Yalimo,-
Yahukimo,-
Pegunungan Bintang,-
INDONESIA,70.9
