Provinsi/Kabupaten/Kota,
,[Metode Baru] Indeks Pembangunan Manusia
,2023
ACEH,73.4
Simeulue,68.06
Aceh Singkil,70.14
Aceh Selatan,68.44
Aceh Tenggara,71.05
Aceh Timur,69.32
Aceh Tengah,74.6
Aceh Barat,72.88
Aceh Besar,74.53
Pidie,71.66
Bireuen,73.63
Aceh Utara,70.87
Aceh Barat Daya,68.07
Gayo Lues,68.93
Aceh Tamiang,71.35
Nagan Raya,70.78
Aceh Jaya,70.88
Bener Meriah,74.49
Pidie Jaya,74.8
Kota Banda Aceh,86.69
Kota Sabang,77.52
Kota Langsa,78.36
Kota Lhokseumawe,78.92
Kota Subulussalam,67.1
SUMATERA UTARA,73.37
Nias,64.56
Mandailing Natal,68.56
Tapanuli Selatan,71.55
Tapanuli Tengah,70.91
Tapanuli Utara,74.65
Toba Samosir / Toba,76.38
Labuhan Batu,73.69
Asahan,71.56
Simalungun,74.29
Dairi,73.27
Karo,75.98
Deli Serdang,76.52
Langkat,72.21
Nias Selatan,64.12
Humbang Hasundutan,70.75
Pakpak Bharat,69.58
Samosir,72.08
Serdang Bedagai,71.75
Batu Bara,70.31
Padang Lawas Utara,71.63
Padang Lawas,70.34
Labuhan Batu Selatan,72.82
Labuhan Batu Utara,73.63
Nias Utara,64.64
Nias Barat,63.7
Kota Sibolga,75.2
Kota Tanjung Balai,70.59
Kota Pematang Siantar,80.46
Kota Tebing Tinggi,76.98
Kota Medan,82.19
Kota Binjai,77.6
Kota Padangsidimpuan,76.44
Kota Gunungsitoli,70.68
SUMATERA BARAT,73.75
Kepulauan Mentawai,63.13
Pesisir Selatan,71.44
Solok,70.63
Sijunjung,69.65
Tanah Datar,73.98
Padang Pariaman,72.61
Agam,73.98
Lima Puluh Kota,70.7
Pasaman,68.13
Solok Selatan,70.58
Dharmasraya,73.04
Pasaman Barat,70.19
Kota Padang,83.58
Kota Solok,79.58
Kota Sawah Lunto,74.42
Kota Padang Panjang,79.26
Kota Bukittinggi,81.78
Kota Payakumbuh,79.97
Kota Pariaman,78.13
RIAU,74.04
Kuantan Singingi,71.67
Indragiri Hulu,71.04
Indragiri Hilir,67.98
Pelalawan,73.59
Siak,74.98
Kampar,74.24
Rokan Hulu,71.02
Bengkalis,74.97
Rokan Hilir,70.78
Kepulauan Meranti,67.28
Kota Pekanbaru,82.38
Kota Dumai,75.66
JAMBI,72.77
Kerinci,72.54
Merangin,70.81
Sarolangun,71.29
Batang Hari,71.02
Muaro Jambi,71.04
Tanjung Jabung Timur,66.65
Tanjung Jabung Barat,69.35
Tebo,70.63
Bungo,71.06
Kota Jambi,80.15
Kota Sungai Penuh,76.65
SUMATERA SELATAN,71.62
Ogan Komering Ulu,71.01
Ogan Komering Ilir,68.65
Muara Enim,70.24
Lahat,69.1
Musi Rawas,68.26
Musi Banyuasin,69.17
Banyu Asin,68.65
Ogan Komering Ulu Selatan,66.67
Ogan Komering Ulu Timur,70.96
Ogan Ilir,68.76
Empat Lawang,66.68
Penukal Abab Lematang Ilir,66.64
Musi Rawas Utara,66.6
Kota Palembang,80.02
Kota Prabumulih,76.46
Kota Pagar Alam,70.45
Kota Lubuklinggau,76.19
BENGKULU,72.78
Bengkulu Selatan,71.91
Rejang Lebong,72.31
Bengkulu Utara,70.28
Kaur,68.38
Seluma,68.27
Mukomuko,69.97
Lebong,68.71
Kepahiang,69.6
Bengkulu Tengah,68.99
Kota Bengkulu,81.45
LAMPUNG,71.15
Lampung Barat,69.11
Tanggamus,67.86
Lampung Selatan,69.63
Lampung Timur,71.21
Lampung Tengah,71.6
Lampung Utara,68.95
Way Kanan,68.63
Tulangbawang,70.02
Pesawaran,67.67
Pringsewu,71.61
Mesuji,65.64
Tulang Bawang Barat,67.81
Pesisir Barat,66
Kota Bandar Lampung,78.56
Kota Metro,78.36
KEP. BANGKA BELITUNG,72.85
Bangka,73.66
Belitung,74.02
Bangka Barat,70.45
Bangka Tengah,71.71
Bangka Selatan,68.51
Belitung Timur,72.86
Kota Pangkal Pinang,79.93
KEPULAUAN RIAU,77.11
Karimun,73.51
Bintan,75.7
Natuna,74.21
Lingga,67.44
Kepulauan Anambas,70.26
Kota Batam,82.11
Kota Tanjung Pinang,80.23
DKI JAKARTA,82.46
Kep. Seribu,73.39
Kota Jakarta Selatan,86.07
Kota Jakarta Timur,84.13
Kota Jakarta Pusat,82.53
Kota Jakarta Barat,83.02
Kota Jakarta Utara,81.11
JAWA BARAT,73.74
Bogor,71.78
Sukabumi,68.49
Cianjur,66.55
Bandung,73.74
Garut,68.11
Tasikmalaya,67.76
Ciamis,72.05
Kuningan,70.72
Cirebon,70.95
Majalengka,69.13
Sumedang,73.18
Indramayu,69.25
Subang,70.7
Purwakarta,72.09
Karawang,72.35
Bekasi,75.76
