Provinsi/Kabupaten/Kota,
,[Metode Baru] Indeks Pembangunan Manusia
,2016
ACEH,70
Simeulue,63.82
Aceh Singkil,66.96
Aceh Selatan,64.13
Aceh Tenggara,67.48
Aceh Timur,65.42
Aceh Tengah,72.04
Aceh Barat,69.26
Aceh Besar,71.75
Pidie,69.06
Bireuen,70.21
Aceh Utara,67.19
Aceh Barat Daya,64.57
Gayo Lues,64.26
Aceh Tamiang,67.41
Nagan Raya,67.32
Aceh Jaya,67.7
Bener Meriah,71.42
Pidie Jaya,71.13
Kota Banda Aceh,83.73
Kota Sabang,73.36
Kota Langsa,75.41
Kota Lhokseumawe,75.78
Kota Subulussalam,62.18
SUMATERA UTARA,70
Nias,59.75
Mandailing Natal,64.55
Tapanuli Selatan,68.04
Tapanuli Tengah,67.27
Tapanuli Utara,71.96
Toba Samosir / Toba,73.61
Labuhan Batu,70.5
Asahan,68.71
Simalungun,71.48
Dairi,69.61
Karo,73.29
Deli Serdang,73.51
Langkat,69.13
Nias Selatan,59.14
Humbang Hasundutan,66.56
Pakpak Bharat,65.81
Samosir,68.82
Serdang Bedagai,68.77
Batu Bara,66.69
Padang Lawas Utara,68.05
Padang Lawas,66.23
Labuhan Batu Selatan,70.28
Labuhan Batu Utara,70.26
Nias Utara,60.23
Nias Barat,59.03
Kota Sibolga,72
Kota Tanjung Balai,67.09
Kota Pematang Siantar,76.9
Kota Tebing Tinggi,73.58
Kota Medan,79.34
Kota Binjai,74.11
Kota Padangsidimpuan,73.42
Kota Gunungsitoli,66.85
SUMATERA BARAT,70.73
Kepulauan Mentawai,58.27
Pesisir Selatan,68.39
Solok,67.67
Sijunjung,66.01
Tanah Datar,70.11
Padang Pariaman,68.44
Agam,70.36
Lima Puluh Kota,68.37
Pasaman,64.57
Solok Selatan,67.47
Dharmasraya,70.25
Pasaman Barat,66.03
Kota Padang,81.06
Kota Solok,77.07
Kota Sawah Lunto,70.67
Kota Padang Panjang,76.5
Kota Bukittinggi,79.11
Kota Payakumbuh,77.56
Kota Pariaman,75.44
RIAU,71.2
Kuantan Singingi,68.66
Indragiri Hulu,68.67
Indragiri Hilir,65.35
Pelalawan,70.21
Siak,72.7
Kampar,71.39
Rokan Hulu,67.86
Bengkalis,71.98
Rokan Hilir,67.52
Kepulauan Meranti,63.9
Kota Pekanbaru,79.69
Kota Dumai,72.96
JAMBI,69.62
Kerinci,69.68
Merangin,67.86
Sarolangun,68.73
Batang Hari,68.7
Muaro Jambi,67.55
Tanjung Jabung Timur,61.88
Tanjung Jabung Barat,65.91
Tebo,68.05
Bungo,68.77
Kota Jambi,76.14
Kota Sungai Penuh,73.35
SUMATERA SELATAN,68.24
Ogan Komering Ulu,67.47
Ogan Komering Ilir,65.44
Muara Enim,66.71
Lahat,65.75
Musi Rawas,64.75
Musi Banyuasin,66.45
Banyu Asin,65.01
Ogan Komering Ulu Selatan,63.42
Ogan Komering Ulu Timur,67.38
Ogan Ilir,65.45
Empat Lawang,64
Penukal Abab Lematang Ilir,61.66
Musi Rawas Utara,63.05
Kota Palembang,76.59
Kota Prabumulih,73.38
Kota Pagar Alam,65.96
Kota Lubuklinggau,73.57
BENGKULU,69.33
Bengkulu Selatan,68.71
Rejang Lebong,68.34
Bengkulu Utara,67.63
Kaur,64.95
Seluma,64.04
Mukomuko,66.52
Lebong,65.58
Kepahiang,66.35
Bengkulu Tengah,65.44
Kota Bengkulu,77.94
LAMPUNG,67.65
Lampung Barat,65.45
Tanggamus,64.41
Lampung Selatan,66.19
Lampung Timur,67.88
Lampung Tengah,68.33
Lampung Utara,65.95
Way Kanan,65.74
Tulangbawang,66.74
Pesawaran,63.47
Pringsewu,68.26
Mesuji,60.72
Tulang Bawang Barat,63.77
Pesisir Barat,61.5
Kota Bandar Lampung,75.34
Kota Metro,75.45
KEP. BANGKA BELITUNG,69.55
Bangka,70.43
Belitung,70.81
Bangka Barat,67.6
Bangka Tengah,68.76
Bangka Selatan,64.57
Belitung Timur,69.3
Kota Pangkal Pinang,76.73
KEPULAUAN RIAU,73.99
Karimun,69.84
Bintan,72.38
Natuna,71.23
Lingga,62.44
Kepulauan Anambas,66.3
Kota Batam,79.79
Kota Tanjung Pinang,77.77
DKI JAKARTA,79.6
Kep. Seribu,69.52
Kota Jakarta Selatan,83.94
Kota Jakarta Timur,81.28
Kota Jakarta Pusat,80.22
Kota Jakarta Barat,80.34
Kota Jakarta Utara,78.78
JAWA BARAT,70.05
Bogor,68.32
Sukabumi,65.13
Cianjur,62.92
Bandung,70.69
Garut,63.64
Tasikmalaya,63.57
Ciamis,68.45
Kuningan,67.51
Cirebon,66.7
Majalengka,65.25
Sumedang,69.45
Indramayu,64.78
Subang,67.14
Purwakarta,68.56
Karawang,68.19
Bekasi,71.83
Bandung Barat,65.81
