Provinsi/Kabupaten/Kota,
,[Metode Baru] Indeks Pembangunan Manusia
,2017
ACEH,70.6
Simeulue,64.41
Aceh Singkil,67.37
Aceh Selatan,65.03
Aceh Tenggara,68.09
Aceh Timur,66.32
Aceh Tengah,72.19
Aceh Barat,70.2
Aceh Besar,72
Pidie,69.52
Bireuen,71.11
Aceh Utara,67.67
Aceh Barat Daya,65.09
Gayo Lues,65.01
Aceh Tamiang,67.99
Nagan Raya,67.78
Aceh Jaya,68.07
Bener Meriah,71.89
Pidie Jaya,71.73
Kota Banda Aceh,83.95
Kota Sabang,74.1
Kota Langsa,75.89
Kota Lhokseumawe,76.34
Kota Subulussalam,62.88
SUMATERA UTARA,70.57
Nias,60.21
Mandailing Natal,65.13
Tapanuli Selatan,68.69
Tapanuli Tengah,67.96
Tapanuli Utara,72.38
Toba Samosir / Toba,73.87
Labuhan Batu,71
Asahan,69.1
Simalungun,71.83
Dairi,70.36
Karo,73.53
Deli Serdang,73.94
Langkat,69.82
Nias Selatan,59.85
Humbang Hasundutan,67.3
Pakpak Bharat,66.25
Samosir,69.43
Serdang Bedagai,69.16
Batu Bara,67.2
Padang Lawas Utara,68.34
Padang Lawas,66.82
Labuhan Batu Selatan,70.48
Labuhan Batu Utara,70.79
Nias Utara,60.57
Nias Barat,59.56
Kota Sibolga,72.28
Kota Tanjung Balai,67.41
Kota Pematang Siantar,77.54
Kota Tebing Tinggi,73.9
Kota Medan,79.98
Kota Binjai,74.65
Kota Padangsidimpuan,73.81
Kota Gunungsitoli,67.68
SUMATERA BARAT,71.24
Kepulauan Mentawai,59.25
Pesisir Selatan,68.74
Solok,67.86
Sijunjung,66.6
Tanah Datar,70.37
Padang Pariaman,68.9
Agam,71.1
Lima Puluh Kota,68.69
Pasaman,64.94
Solok Selatan,67.81
Dharmasraya,70.4
Pasaman Barat,66.83
Kota Padang,81.58
Kota Solok,77.44
Kota Sawah Lunto,71.13
Kota Padang Panjang,77.01
Kota Bukittinggi,79.8
Kota Payakumbuh,77.91
Kota Pariaman,75.71
RIAU,71.79
Kuantan Singingi,69.53
Indragiri Hulu,68.97
Indragiri Hilir,66.17
Pelalawan,70.59
Siak,73.18
Kampar,72.19
Rokan Hulu,68.67
Bengkalis,72.27
Rokan Hilir,67.84
Kepulauan Meranti,64.7
Kota Pekanbaru,79.97
Kota Dumai,73.46
JAMBI,69.99
Kerinci,70.03
Merangin,68.3
Sarolangun,69.03
Batang Hari,68.92
Muaro Jambi,67.86
Tanjung Jabung Timur,62.61
Tanjung Jabung Barat,66.15
Tebo,68.16
Bungo,69.04
Kota Jambi,76.74
Kota Sungai Penuh,73.75
SUMATERA SELATAN,68.86
Ogan Komering Ulu,68.28
Ogan Komering Ilir,66.11
Muara Enim,67.63
Lahat,66.38
Musi Rawas,65.31
Musi Banyuasin,66.96
Banyu Asin,65.85
Ogan Komering Ulu Selatan,63.96
Ogan Komering Ulu Timur,67.84
Ogan Ilir,65.63
Empat Lawang,64.21
Penukal Abab Lematang Ilir,62.58
Musi Rawas Utara,63.18
Kota Palembang,77.22
Kota Prabumulih,73.58
Kota Pagar Alam,66.81
Kota Lubuklinggau,73.67
BENGKULU,69.95
Bengkulu Selatan,69.04
Rejang Lebong,68.61
Bengkulu Utara,67.8
Kaur,65.28
Seluma,65
Mukomuko,67.07
Lebong,65.87
Kepahiang,66.6
Bengkulu Tengah,65.8
Kota Bengkulu,78.82
LAMPUNG,68.25
Lampung Barat,66.06
Tanggamus,64.94
Lampung Selatan,66.95
Lampung Timur,68.05
Lampung Tengah,68.95
Lampung Utara,66.58
Way Kanan,65.97
Tulangbawang,67.07
Pesawaran,64.43
Pringsewu,68.61
Mesuji,61.87
Tulang Bawang Barat,64.58
Pesisir Barat,62.2
Kota Bandar Lampung,75.98
Kota Metro,75.87
KEP. BANGKA BELITUNG,69.99
Bangka,71.09
Belitung,70.93
Bangka Barat,67.94
Bangka Tengah,68.99
Bangka Selatan,65.02
Belitung Timur,69.57
Kota Pangkal Pinang,76.86
KEPULAUAN RIAU,74.45
Karimun,70.26
Bintan,72.91
Natuna,71.52
Lingga,63.45
Kepulauan Anambas,67.06
Kota Batam,80.26
Kota Tanjung Pinang,78
DKI JAKARTA,80.06
Kep. Seribu,70.11
Kota Jakarta Selatan,84.13
Kota Jakarta Timur,81.61
Kota Jakarta Pusat,80.49
Kota Jakarta Barat,80.47
Kota Jakarta Utara,79.47
JAWA BARAT,70.69
Bogor,69.13
Sukabumi,65.49
Cianjur,63.7
Bandung,71.02
Garut,64.52
Tasikmalaya,64.14
Ciamis,68.87
Kuningan,67.78
Cirebon,67.39
Majalengka,65.92
Sumedang,70.07
Indramayu,65.58
Subang,67.73
Purwakarta,69.28
Karawang,69.17
Bekasi,72.63
Bandung Barat,66.63
