Bandung Barat,70.03
Pangandaran,69.85
Kota Bogor,78.52
Kota Sukabumi,76.85
Kota Bandung,83.52
Kota Cirebon,77.08
Kota Bekasi,83.54
Kota Depok,82.91
Kota Cimahi,80.08
Kota Tasikmalaya,75.04
Kota Banjar,73.64
JAWA TENGAH,73.88
Cilacap,72.38
Banyumas,74.52
Purbalingga,70.69
Banjarnegara,69.6
Kebumen,71.93
Purworejo,75.11
Wonosobo,69.82
Magelang,71.99
Boyolali,75.96
Klaten,78.16
Sukoharjo,79.3
Wonogiri,72.55
Karanganyar,78.11
Sragen,75.53
Grobogan,72.02
Blora,71.39
Rembang,72.53
Pati,74.1
Kudus,77.22
Jepara,74.32
Demak,74.57
Semarang,75.67
Temanggung,71.87
Kendal,74.34
Batang,70.74
Pekalongan,71.84
Pemalang,68.55
Tegal,70.77
Brebes,68.46
Kota Magelang,82.15
Kota Surakarta,84.4
Kota Salatiga,85.72
Kota Semarang,85.25
Kota Pekalongan,77.22
Kota Tegal,77.43
D I YOGYAKARTA,81.55
Kulon Progo,76.14
Bantul,81.74
Gunung Kidul,71.89
Sleman,85.61
Kota Yogyakarta,88.77
JAWA TIMUR,74.09
Pacitan,70.74
Ponorogo,73.01
Trenggalek,72.24
Tulungagung,75.09
Blitar,73.09
Kediri,74.44
Malang,72.68
Lumajang,68.8
Jember,69.15
Banyuwangi,73.11
Bondowoso,68.65
Situbondo,69.75
Probolinggo,68.29
Pasuruan,70.73
Sidoarjo,82.31
Mojokerto,75.98
Jombang,75.1
Nganjuk,74.23
Madiun,73.74
Magetan,75.87
Ngawi,73.09
Bojonegoro,71.78
Tuban,71.23
Lamongan,75.13
Gresik,78.45
Bangkalan,66.27
Sampang,64.65
Pamekasan,68.49
Sumenep,69.26
Kota Kediri,81.35
Kota Blitar,81.27
Kota Malang,84.06
Kota Probolinggo,76.27
Kota Pasuruan,77.75
Kota Mojokerto,80.92
Kota Madiun,83.48
Kota Surabaya,84.14
Kota Batu,78.79
BANTEN,74.48
Pandeglang,66.99
Lebak,65.86
Tangerang,74.09
Serang,69.03
Kota Tangerang,80.02
Kota Cilegon,75.14
Kota Serang,73.99
Kota Tangerang Selatan,82.89
BALI,77.76
Jembrana,74.6
Tabanan,78.42
Badung,83.87
Gianyar,79.82
Klungkung,74.04
Bangli,71.34
Karangasem,69.74
Buleleng,74.52
Kota Denpasar,85.22
NUSA TENGGARA BARAT,70.93
Lombok Barat,70.67
Lombok Tengah,69.17
Lombok Timur,69.23
Sumbawa,70.55
Dompu,70.78
Bima,68.94
Sumbawa Barat,73.86
Lombok Utara,67.24
Kota Mataram,80.6
Kota Bima,78.04
NUSA TENGGARA TIMUR,67.39
Sumba Barat,66.06
Sumba Timur,67.68
Kupang,66.57
Timor Tengah Selatan,64.36
Timor Tengah Utara,65.83
Belu,64.43
Alor,63.82
Lembata,66.62
Flores Timur,66.29
Sikka,67.41
Ende,69.11
Ngada,69.52
Manggarai,67.28
Rote Ndao,64.59
Manggarai Barat,66.65
Sumba Tengah,64.31
Sumba Barat Daya,64.27
Nagekeo,67.72
Manggarai Timur,64.2
Sabu Raijua,59.58
Malaka,62.73
Kota Kupang,81.08
KALIMANTAN BARAT,70.13
Sambas,69.31
Bengkayang,70.3
Landak,69.08
Mempawah,68.56
Sanggau,68.43
Ketapang,69.42
Sintang,69.42
Kapuas Hulu,68.58
Sekadau,67.25
Melawi,68.66
Kayong Utara,65.74
Kubu Raya,70.25
Kota Pontianak,81.57
Kota Singkawang,73.87
KALIMANTAN TENGAH,72.73
Kotawaringin Barat,74.44
Kotawaringin Timur,72.66
Kapuas,71.32
Barito Selatan,72.36
Barito Utara,72.31
Sukamara,69.85
Lamandau,72.25
Seruyan,69.05
Katingan,70.7
Pulang Pisau,70.27
Gunung Mas,72.73
Barito Timur,73.26
Murung Raya,70.03
Kota Palangka Raya,82.2
KALIMANTAN SELATAN,73.03
Tanah Laut,71.43
Kotabaru,70.61
Banjar,71.87
Barito Kuala,68.84
Tapin,72.51
Hulu Sungai Selatan,71.21
Hulu Sungai Tengah,70.69
Hulu Sungai Utara,68.28
Tabalong,74.41
Tanah Bumbu,72.95
Balangan,71.34
Kota Banjarmasin,79.05
Kota Banjar Baru,80.51
KALIMANTAN TIMUR,78.83
Paser,74.7
Kutai Barat,74.5
Kutai Kartanegara,75.91
Kutai Timur,75.53
Berau,76.66
Penajam Paser Utara,73.9
Mahakam Ulu,70.35
Kota Balikpapan,82.24
Kota Samarinda,82.81
Kota Bontang,82.42
KALIMANTAN UTARA,73.02
Malinau,73.9
Bulungan,73.34
Tana Tidung,70.08
Nunukan,68.52
Kota Tarakan,77.96
SULAWESI UTARA,75.03
Bolaang Mongondow,70.29
Minahasa,77.74
Kepulauan Sangihe,72.71
Kepulauan Talaud,71.77
Minahasa Selatan,74.17
Minahasa Utara,75.89
Bolaang Mongondow Utara,69.32
Siau Tagulandang Biaro,70.31
Minahasa Tenggara,72.66
Bolaang Mongondow Selatan,67.14
Bolaang Mongondow Timur,68.53
Kota Manado,80.63
Kota Bitung,75.71
Kota Tomohon,78.89
Kota Kotamobagu,75.27
SULAWESI TENGAH,71.56
Banggai Kepulauan,67.43
Banggai,72.32
Morowali,73.54
Poso,72.87
Donggala,67.45
Toli-Toli,68.37
Buol,70.28
Parigi Moutong,67.49
Tojo Una-Una,66.97
Sigi,70.51
Banggai Laut,67.43
Morowali Utara,70.58
Kota Palu,82.88
SULAWESI SELATAN,74.05
Kepulauan Selayar,70.03
Bulukumba,71.97
Bantaeng,71.48
Jeneponto,66.38
Takalar,69.47
Gowa,72.26
Sinjai,69.52
Maros,72.11
Pangkajene dan Kepulauan,71.22
Barru,73.06
Bone,68.36
Soppeng,71.39
Wajo,71.52
Sidenreng Rappang,73.21
Pinrang,73.55
Enrekang,74.61
Luwu,72.79
Tana Toraja,71.67
Luwu Utara,72.07
Luwu Timur,74.95
Toraja Utara,71.85
Kota Makasar,83.9
Kota Parepare,79.64
Kota Palopo,79.94
SULAWESI TENGGARA,73.48
Buton,68.88
Muna,71.05
Konawe,73.39
Kolaka,75.18
Konawe Selatan,71.19
Bombana,68.15
Wakatobi,72.02
Kolaka Utara,71.7
Buton Utara,70.6
Konawe Utara,72.32
Kolaka Timur,70.27
Konawe Kepulauan,67.99
Muna Barat,68.06
Buton Tengah,66.47
Buton Selatan,67
Kota Kendari,85.33
Kota Baubau,78.13
GORONTALO,71.23
Boalemo,68.74
Gorontalo,69.66
Pohuwato,68.02
Bone Bolango,72.38
Gorontalo Utara,67.46
Kota Gorontalo,79.18
SULAWESI BARAT,68.2
Majene,69.42
Polewali Mandar,66.22
Mamasa,68.37
Mamuju,70.4
Mamuju Utara / Pasangkayu,69.73
Mamuju Tengah,68.36
MALUKU,71.57
Maluku Tenggara Barat / Kepulauan Tanimbar,64.83
Maluku Tenggara,68.24
Maluku Tengah,73.21
Buru,71.01
Kepulauan Aru,65.83
Seram Bagian Barat,68.39
Seram Bagian Timur,66.24
Maluku Barat Daya,64.86
Buru Selatan,67.09
Kota Ambon,82.56
Kota Tual,70.21
MALUKU UTARA,71.03
Halmahera Barat,67.53
Halmahera Tengah,68.45
Kepulauan Sula,65.99
Halmahera Selatan,66.66
Halmahera Utara,69.78
Halmahera Timur,69.58
Pulau Morotai,65.68
Pulau Taliabu,62.9
Kota Ternate,82.12
Kota Tidore Kepulauan,72.91
PAPUA BARAT,67.02
Fakfak,70.39
Kaimana,67.6
Teluk Wondama,62.36
Teluk Bintuni,66.75
Manokwari,73.83
Sorong Selatan,-
Sorong,-
Raja Ampat,-
Tambrauw,-
Maybrat,-
Manokwari Selatan,62.45
Pegunungan Arfak,58.73
Kota Sorong,-
PAPUA BARAT DAYA,68.63
Raja Ampat,65.86
Sorong,68.29
Sorong Selatan,64.5
Maybrat,61.83
Tambrauw,56.32
Kota Sorong,79.93
PAPUA,73
Merauke,-
Jayawijaya,-
Jayapura,74.11
Nabire,-
Kepulauan Yapen,69.65
Biak Numfor,73.98
Paniai,-
Puncak Jaya,-
Mimika,-
Boven Digoel,-
Mappi,-
Asmat,-
Yahukimo,-
Pegunungan Bintang,-
Tolikara,-
Sarmi,66.72
Keerom,68.68
Waropen,66.92
Supiori,65.15
Mamberamo Raya,55
Nduga,-
Lanny Jaya,-
Mamberamo Tengah,-
Yalimo,-
Puncak,-
Dogiyai,-
Intan Jaya,-
Deiyai,-
Kota Jayapura,81.67
PAPUA SELATAN,67.9
Merauke,72.73
Boven Digoel,64.26
Mappi,61.51
Asmat,53.92
PAPUA TENGAH,59.75
Mimika,76.85
Dogiyai,57.68
Deiyai,52.07
Nabire,71.77
Paniai,58.69
Intan Jaya,50.71
Puncak,45.6
Puncak Jaya,51.78
PAPUA PEGUNUNGAN,53.42
Nduga,36.3
Jayawijaya,61.03
Lanny Jaya,51.59
Tolikara,52.05
Mamberamo Tengah,50.72
Yalimo,51.85
Yahukimo,51.98
Pegunungan Bintang,49.36
INDONESIA,74.2
