Provinsi/Kabupaten/Kota,
,[Metode Baru] Indeks Pembangunan Manusia
Batang,67.86
Pekalongan,68.97
Pemalang,65.67
Tegal,67.33
Brebes,65.68
Kota Magelang,78.31
Kota Surakarta,81.46
Kota Salatiga,82.41
Kota Semarang,82.72
Kota Pekalongan,74.24
Kota Tegal,74.44
D I YOGYAKARTA,79.53
Kulon Progo,73.76
Bantul,79.45
Gunung Kidul,69.24
Sleman,83.42
Kota Yogyakarta,86.11
JAWA TIMUR,70.77
Pacitan,67.33
Ponorogo,69.91
Trenggalek,68.71
Tulungagung,71.99
Blitar,69.93
Kediri,71.07
Malang,69.4
Lumajang,64.83
Jember,65.96
Banyuwangi,70.06
Bondowoso,65.27
Situbondo,66.42
Probolinggo,64.85
Pasuruan,67.41
Sidoarjo,79.5
Mojokerto,72.64
Jombang,71.86
Nganjuk,71.23
Madiun,71.01
Magetan,72.91
Ngawi,69.91
Bojonegoro,67.85
Tuban,67.43
Lamongan,71.97
Gresik,75.28
Bangkalan,62.87
Sampang,61
Pamekasan,65.41
Sumenep,65.25
Kota Kediri,77.58
Kota Blitar,77.58
Kota Malang,80.89
Kota Probolinggo,72.53
Kota Pasuruan,74.78
Kota Mojokerto,77.14
Kota Madiun,80.33
Kota Surabaya,81.74
Kota Batu,75.04
BANTEN,71.95
Pandeglang,64.34
Lebak,63.37
Tangerang,71.59
Serang,65.93
Kota Tangerang,77.92
Kota Cilegon,72.65
Kota Serang,71.68
Kota Tangerang Selatan,81.17
BALI,74.77
Jembrana,71.65
Tabanan,75.45
Badung,80.87
Gianyar,76.71
Klungkung,70.9
Bangli,68.96
Karangasem,66.49
Buleleng,71.7
Kota Denpasar,83.3
NUSA TENGGARA BARAT,67.3
Lombok Barat,67.18
Lombok Tengah,65.36
Lombok Timur,65.35
Sumbawa,66.77
Dompu,66.97
Bima,65.62
Sumbawa Barat,70.71
Lombok Utara,63.83
Kota Mataram,78.43
Kota Bima,75.04
NUSA TENGGARA TIMUR,64.39
Sumba Barat,62.91
Sumba Timur,64.65
Kupang,63.55
Timor Tengah Selatan,61.58
Timor Tengah Utara,62.65
Belu,61.86
Alor,60.14
Lembata,63.96
Flores Timur,63.55
Sikka,63.89
Ende,66.62
Ngada,67.1
Manggarai,63.32
Rote Ndao,61.51
Manggarai Barat,62.58
Sumba Tengah,60.07
Sumba Barat Daya,61.89
Nagekeo,65.35
Manggarai Timur,59.49
Sabu Raijua,55.79
Malaka,59.66
Kota Kupang,78.84
KALIMANTAN BARAT,66.98
Sambas,66.61
Bengkayang,66.85
Landak,65.45
Mempawah,64.9
Sanggau,65.15
Ketapang,66.41
Sintang,66.07
Kapuas Hulu,65.03
Sekadau,63.69
Melawi,65.05
Kayong Utara,61.82
Kubu Raya,67.23
Kota Pontianak,78.56
Kota Singkawang,71.08
KALIMANTAN TENGAH,70.42
Kotawaringin Barat,72.46
Kotawaringin Timur,70.56
Kapuas,68.68
Barito Selatan,69.73
Barito Utara,69.72
Sukamara,67.52
Lamandau,69.7
Seruyan,67.04
Katingan,67.91
Pulang Pisau,67.54
