Province/Regency/City,
,[New Method] Life Expectancy at Birth (Year)
,2013
ACEH,69.31
Simeulue,64.23
Aceh Singkil,66.91
Aceh Selatan,63.16
Aceh Tenggara,67.03
Aceh Timur,68.05
Aceh Tengah,68.35
Aceh Barat,67.3
Aceh Besar,69.44
Pidie,66.27
Bireuen,70.34
Aceh Utara,68.41
Aceh Barat Daya,63.69
Gayo Lues,64.42
Aceh Tamiang,68.66
Nagan Raya,68.28
Aceh Jaya,66.45
Bener Meriah,68.62
Pidie Jaya,69.11
Kota Banda Aceh,70.79
Kota Sabang,69.54
Kota Langsa,68.78
Kota Lhokseumawe,70.61
Kota Subulussalam,62.86
SUMATERA UTARA,67.94
Nias,68.77
Mandailing Natal,61.08
Tapanuli Selatan,63.04
Tapanuli Tengah,66.47
Tapanuli Utara,67.15
Toba Samosir / Toba,68.94
Labuhan Batu,69.24
Asahan,67.17
Simalungun,70.14
Dairi,67.38
Karo,70.38
Deli Serdang,70.78
Langkat,67.23
Nias Selatan,67.06
Humbang Hasundutan,67.7
Pakpak Bharat,64.42
Samosir,69.56
Serdang Bedagai,67.17
Batu Bara,65.4
Padang Lawas Utara,66.38
Padang Lawas,65.97
Labuhan Batu Selatan,68.03
Labuhan Batu Utara,68.4
Nias Utara,68.39
Nias Barat,67.54
Kota Sibolga,67.3
Kota Tanjung Balai,61.3
Kota Pematang Siantar,71.59
Kota Tebing Tinggi,69.94
Kota Medan,72.13
Kota Binjai,71.34
Kota Padangsidimpuan,68.22
Kota Gunungsitoli,70.13
SUMATERA BARAT,68.21
Kepulauan Mentawai,63.53
Pesisir Selatan,69.43
Solok,66.9
Sijunjung,64.72
Tanah Datar,68.28
Padang Pariaman,67.18
Agam,70.78
Lima Puluh Kota,69.19
Pasaman,65.73
Solok Selatan,66.02
Dharmasraya,69.72
Pasaman Barat,66.9
Kota Padang,73.18
Kota Solok,72.33
Kota Sawah Lunto,69.14
Kota Padang Panjang,72.44
Kota Bukittinggi,73.12
Kota Payakumbuh,72.43
Kota Pariaman,69.48
RIAU,70.67
Kuantan Singingi,67.64
Indragiri Hulu,69.63
Indragiri Hilir,66.5
Pelalawan,70.04
Siak,70.51
Kampar,69.77
Rokan Hulu,68.85
Bengkalis,70.38
Rokan Hilir,69.23
Kepulauan Meranti,66.38
Kota Pekanbaru,71.54
Kota Dumai,70.04
JAMBI,70.35
Kerinci,69.14
Merangin,70.91
Sarolangun,68.66
Batang Hari,69.63
Muaro Jambi,70.7
Tanjung Jabung Timur,65.25
Tanjung Jabung Barat,67.46
Tebo,69.65
Bungo,66.68
Kota Jambi,72.3
Kota Sungai Penuh,71.49
SUMATERA SELATAN,68.84
Ogan Komering Ulu,67.6
Ogan Komering Ilir,67.99
Muara Enim,67.7
Lahat,64.14
Musi Rawas,66.87
Musi Banyuasin,67.99
Banyu Asin,68.21
Ogan Komering Ulu Selatan,65.77
Ogan Komering Ulu Timur,67.78
Ogan Ilir,64.36
Empat Lawang,63.97
Penukal Abab Lematang Ilir,67.55
Musi Rawas Utara,64.69
Kota Palembang,69.8
Kota Prabumulih,69.39
Kota Pagar Alam,65.47
Kota Lubuklinggau,68.48
BENGKULU,68.33
Bengkulu Selatan,67.05
Rejang Lebong,67.39
Bengkulu Utara,67.37
Kaur,65.45
Seluma,66.39
Mukomuko,65.8
Lebong,62.01
Kepahiang,66.63
Bengkulu Tengah,67.61
Kota Bengkulu,69.44
LAMPUNG,69.55
Lampung Barat,65.69
Tanggamus,66.79
Lampung Selatan,67.8
Lampung Timur,69.01
Lampung Tengah,68.59
Lampung Utara,67.68
Way Kanan,67.89
Tulangbawang,68.64
Pesawaran,67.01
Pringsewu,67.69
Mesuji,66.7
Tulang Bawang Barat,68.66
Pesisir Barat,61.37
Kota Bandar Lampung,70.26
Kota Metro,70.68
KEP. BANGKA BELITUNG,69.64
Bangka,70.45
Belitung,70.2
Bangka Barat,69.44
Bangka Tengah,69.95
Bangka Selatan,66.51
Belitung Timur,71.01
Kota Pangkal Pinang,72.29
KEPULAUAN RIAU,69.05
Karimun,68.93
Bintan,69.86
Natuna,63.11
Lingga,59.13
Kepulauan Anambas,66.13
Kota Batam,72.77
Kota Tanjung Pinang,71.51
DKI JAKARTA,72.19
Kep. Seribu,67.16
Kota Jakarta Selatan,73.8
Kota Jakarta Timur,73.98
Kota Jakarta Pusat,73.58
Kota Jakarta Barat,73.22
Kota Jakarta Utara,72.8
JAWA BARAT,72.09
Bogor,70.47
Sukabumi,69.7
Cianjur,69.04
Bandung,72.96
Garut,70.47
Tasikmalaya,67.9
Ciamis,70.29
Kuningan,72.21
Cirebon,71.25
Majalengka,68.6
Sumedang,71.86
Indramayu,70.25
Subang,71.19
Purwakarta,69.95
Karawang,71.44
Bekasi,73.13
Bandung Barat,71.56
Pangandaran,69.79
