Provinsi/Kabupaten/Kota,
,[Metode Baru] Indeks Pembangunan Manusia
,2020
ACEH,71.99
Simeulue,66.03
Aceh Singkil,68.94
Aceh Selatan,67.12
Aceh Tenggara,69.37
Aceh Timur,67.63
Aceh Tengah,73.24
Aceh Barat,71.38
Aceh Besar,73.56
Pidie,70.63
Bireuen,72.28
Aceh Utara,69.33
Aceh Barat Daya,66.75
Gayo Lues,67.22
Aceh Tamiang,69.24
Nagan Raya,69.18
Aceh Jaya,69.75
Bener Meriah,72.98
Pidie Jaya,73.2
Kota Banda Aceh,85.41
Kota Sabang,75.78
Kota Langsa,77.17
Kota Lhokseumawe,77.31
Kota Subulussalam,64.93
SUMATERA UTARA,71.77
Nias,61.93
Mandailing Natal,66.79
Tapanuli Selatan,70.12
Tapanuli Tengah,69.23
Tapanuli Utara,73.47
Toba Samosir / Toba,75.16
Labuhan Batu,72.01
Asahan,70.29
Simalungun,73.25
Dairi,71.57
Karo,74.43
Deli Serdang,75.44
Langkat,71
Nias Selatan,61.89
Humbang Hasundutan,68.87
Pakpak Bharat,67.59
Samosir,70.63
Serdang Bedagai,70.24
Batu Bara,68.36
Padang Lawas Utara,69.85
Padang Lawas,68.25
Labuhan Batu Selatan,71.4
Labuhan Batu Utara,71.61
Nias Utara,62.36
Nias Barat,61.51
Kota Sibolga,73.63
Kota Tanjung Balai,68.65
Kota Pematang Siantar,78.75
Kota Tebing Tinggi,75.17
Kota Medan,80.98
Kota Binjai,75.89
Kota Padangsidimpuan,75.22
Kota Gunungsitoli,69.31
SUMATERA BARAT,72.38
Kepulauan Mentawai,61.09
Pesisir Selatan,69.9
Solok,69.08
Sijunjung,67.74
Tanah Datar,72.33
Padang Pariaman,70.61
Agam,72.46
Lima Puluh Kota,69.47
Pasaman,66.64
Solok Selatan,69.04
Dharmasraya,71.51
Pasaman Barat,68.49
Kota Padang,82.82
Kota Solok,78.29
Kota Sawah Lunto,72.64
Kota Padang Panjang,77.93
Kota Bukittinggi,80.58
Kota Payakumbuh,78.9
Kota Pariaman,76.9
RIAU,72.71
Kuantan Singingi,70.31
Indragiri Hulu,69.83
Indragiri Hilir,66.54
Pelalawan,71.56
Siak,73.68
Kampar,72.83
Rokan Hulu,69.38
Bengkalis,73.46
Rokan Hilir,69.15
Kepulauan Meranti,65.5
Kota Pekanbaru,81.32
Kota Dumai,74.4
JAMBI,71.29
Kerinci,71.21
Merangin,69.19
Sarolangun,69.86
Batang Hari,69.84
Muaro Jambi,69.18
Tanjung Jabung Timur,64.43
Tanjung Jabung Barat,67.54
Tebo,69.14
Bungo,69.92
Kota Jambi,78.37
Kota Sungai Penuh,75.42
SUMATERA SELATAN,70.01
Ogan Komering Ulu,69.32
Ogan Komering Ilir,66.82
Muara Enim,68.74
Lahat,67.44
Musi Rawas,66.79
Musi Banyuasin,67.69
Banyu Asin,66.74
Ogan Komering Ulu Selatan,65.3
Ogan Komering Ulu Timur,69.28
Ogan Ilir,67.06
Empat Lawang,65.25
Penukal Abab Lematang Ilir,64.7
Musi Rawas Utara,64.49
Kota Palembang,78.33
Kota Prabumulih,74.55
Kota Pagar Alam,68.31
Kota Lubuklinggau,74.78
BENGKULU,71.4
Bengkulu Selatan,70.63
Rejang Lebong,70.44
Bengkulu Utara,68.82
Kaur,66.99
Seluma,66.89
Mukomuko,68.45
Lebong,67.01
Kepahiang,68.17
Bengkulu Tengah,67.61
Kota Bengkulu,80.36
LAMPUNG,69.69
Lampung Barat,67.8
Tanggamus,66.42
Lampung Selatan,68.36
Lampung Timur,69.37
Lampung Tengah,70.16
Lampung Utara,67.67
Way Kanan,67.44
Tulangbawang,68.52
Pesawaran,65.79
Pringsewu,70.3
Mesuji,63.63
Tulang Bawang Barat,65.97
Pesisir Barat,63.91
Kota Bandar Lampung,77.44
Kota Metro,77.19
KEP. BANGKA BELITUNG,71.47
Bangka,72.4
Belitung,72.51
Bangka Barat,69.08
Bangka Tengah,70.45
Bangka Selatan,66.9
Belitung Timur,70.92
Kota Pangkal Pinang,78.22
KEPULAUAN RIAU,75.59
Karimun,71.44
Bintan,74.13
Natuna,72.72
Lingga,65.29
Kepulauan Anambas,68.8
Kota Batam,81.11
Kota Tanjung Pinang,78.91
DKI JAKARTA,80.77
Kep. Seribu,71.63
Kota Jakarta Selatan,84.72
Kota Jakarta Timur,82.66
Kota Jakarta Pusat,81.39
Kota Jakarta Barat,81.38
Kota Jakarta Utara,80.29
JAWA BARAT,72.09
Bogor,70.4
Sukabumi,66.88
Cianjur,65.36
Bandung,72.39
Garut,66.12
Tasikmalaya,65.67
Ciamis,70.49
Kuningan,69.38
Cirebon,68.75
Majalengka,67.59
Sumedang,71.64
Indramayu,67.29
Subang,68.95
Purwakarta,70.82
Karawang,70.66
Bekasi,74.07
