Provinsi/Kabupaten/Kota,
,[Metode Baru] Indeks Pembangunan Manusia
,2015
ACEH,69.45
Simeulue,63.16
Aceh Singkil,66.05
Aceh Selatan,63.28
Aceh Tenggara,66.77
Aceh Timur,64.55
Aceh Tengah,71.51
Aceh Barat,68.41
Aceh Besar,71.7
Pidie,68.68
Bireuen,69.77
Aceh Utara,66.85
Aceh Barat Daya,63.77
Gayo Lues,63.67
Aceh Tamiang,67.03
Nagan Raya,66.73
Aceh Jaya,67.53
Bener Meriah,70.62
Pidie Jaya,70.49
Kota Banda Aceh,83.25
Kota Sabang,72.51
Kota Langsa,74.74
Kota Lhokseumawe,75.11
Kota Subulussalam,61.32
SUMATERA UTARA,69.51
Nias,58.85
Mandailing Natal,63.99
Tapanuli Selatan,67.63
Tapanuli Tengah,67.06
Tapanuli Utara,71.32
Toba Samosir / Toba,73.4
Labuhan Batu,70.23
Asahan,68.4
Simalungun,71.24
Dairi,69
Karo,72.69
Deli Serdang,72.79
Langkat,68.53
Nias Selatan,58.74
Humbang Hasundutan,66.03
Pakpak Bharat,65.53
Samosir,68.43
Serdang Bedagai,68.01
Batu Bara,66.02
Padang Lawas Utara,67.35
Padang Lawas,65.99
Labuhan Batu Selatan,69.67
Labuhan Batu Utara,69.69
Nias Utara,59.88
Nias Barat,58.25
Kota Sibolga,71.64
Kota Tanjung Balai,66.74
Kota Pematang Siantar,76.34
Kota Tebing Tinggi,72.81
Kota Medan,78.87
Kota Binjai,73.81
Kota Padangsidimpuan,72.8
Kota Gunungsitoli,66.41
SUMATERA BARAT,69.98
Kepulauan Mentawai,57.41
Pesisir Selatan,68.07
Solok,67.12
Sijunjung,65.3
Tanah Datar,69.49
Padang Pariaman,68.04
Agam,69.84
Lima Puluh Kota,67.65
Pasaman,64.01
Solok Selatan,67.09
Dharmasraya,69.84
Pasaman Barat,65.26
Kota Padang,80.36
Kota Solok,76.83
Kota Sawah Lunto,69.87
Kota Padang Panjang,75.98
Kota Bukittinggi,78.72
Kota Payakumbuh,77.42
Kota Pariaman,74.98
RIAU,70.84
Kuantan Singingi,68.32
Indragiri Hulu,68
Indragiri Hilir,64.8
Pelalawan,69.82
Siak,72.17
Kampar,71.28
Rokan Hulu,67.29
Bengkalis,71.29
Rokan Hilir,66.81
Kepulauan Meranti,63.25
Kota Pekanbaru,79.32
Kota Dumai,72.2
JAMBI,68.89
Kerinci,68.89
Merangin,67.15
Sarolangun,68.1
Batang Hari,68.05
Muaro Jambi,66.66
Tanjung Jabung Timur,61.12
Tanjung Jabung Barat,65.03
Tebo,67.29
Bungo,68.34
Kota Jambi,75.58
Kota Sungai Penuh,73.03
SUMATERA SELATAN,67.46
Ogan Komering Ulu,67.18
Ogan Komering Ilir,64.73
Muara Enim,65.82
Lahat,65.25
Musi Rawas,64.11
Musi Banyuasin,65.76
Banyu Asin,64.15
Ogan Komering Ulu Selatan,62.57
Ogan Komering Ulu Timur,67.17
Ogan Ilir,65.35
Empat Lawang,63.55
Penukal Abab Lematang Ilir,60.83
Musi Rawas Utara,62.32
Kota Palembang,76.29
Kota Prabumulih,73.19
Kota Pagar Alam,65.37
Kota Lubuklinggau,73.17
BENGKULU,68.59
Bengkulu Selatan,68.57
Rejang Lebong,67.51
Bengkulu Utara,67.46
Kaur,64.47
Seluma,63.41
Mukomuko,65.77
Lebong,64.72
Kepahiang,65.45
Bengkulu Tengah,64.68
Kota Bengkulu,77.16
LAMPUNG,66.95
Lampung Barat,64.54
Tanggamus,63.66
Lampung Selatan,65.22
Lampung Timur,67.1
Lampung Tengah,67.61
Lampung Utara,65.2
Way Kanan,65.18
Tulangbawang,66.08
Pesawaran,62.7
Pringsewu,67.55
Mesuji,59.79
Tulang Bawang Barat,63.01
Pesisir Barat,60.55
Kota Bandar Lampung,74.81
Kota Metro,75.1
KEP. BANGKA BELITUNG,69.05
Bangka,70.03
Belitung,70.29
Bangka Barat,67.23
Bangka Tengah,68.66
Bangka Selatan,63.89
Belitung Timur,68.83
Kota Pangkal Pinang,76.61
KEPULAUAN RIAU,73.75
Karimun,69.21
Bintan,71.92
Natuna,70.87
Lingga,61.28
Kepulauan Anambas,65.86
Kota Batam,79.34
Kota Tanjung Pinang,77.57
DKI JAKARTA,78.99
Kep. Seribu,68.84
Kota Jakarta Selatan,83.37
Kota Jakarta Timur,80.73
Kota Jakarta Pusat,79.69
Kota Jakarta Barat,79.72
Kota Jakarta Utara,78.3
JAWA BARAT,69.5
Bogor,67.77
Sukabumi,64.44
Cianjur,62.42
Bandung,70.05
Garut,63.21
Tasikmalaya,63.17
Ciamis,68.02
Kuningan,67.19
Cirebon,66.07
Majalengka,64.75
Sumedang,69.29
Indramayu,64.36
Subang,66.52
Purwakarta,67.84
Karawang,67.66
Bekasi,71.19
